rank_brand,brand,num_products_x,total_ratings,brand_weighted_score,simple_mean_product_rating,num_products_y,min_price,max_price,avg_price,std_price
282,EMeition,1,406.0,4.661697525363718,4.7,1.0,8.98,8.98,8.98,0.0
283,PANBOM,1,65.0,4.661053905879802,4.9,,,,,
284,4Ocean,39,37633.0,4.660750675818348,4.589743589743589,1.0,29.0,29.0,29.0,0.0
285,Duke trays,3,966.0,4.660609352979208,4.533333333333334,2.0,28.99,29.99,29.49,0.7071067811865476
286,Ganz,12,724.0,4.660538140707317,4.566666666666666,3.0,3.95,8.47,6.153333333333333,2.262130264448388
287,Saphir Medaille d'Or,1,111.0,4.66028454651476,4.8,1.0,22.75,22.75,22.75,0.0
288,JUOIFIP,3,1169.0,4.660276007445174,4.7,,,,,
289,Funly mee,3,1198.0,4.6601004422287104,4.7,3.0,7.99,18.99,13.62,5.5046071612786305
290,Vesungimey,15,3112.0,4.659703603564953,4.6866666666666665,2.0,12.99,22.99,21.878888888888888,3.2338083338177714
291,CASIRENA,3,746.0,4.659589645482691,4.7,1.0,15.99,15.99,15.99,0.0
292,onederful,4,413.0,4.659589584894207,4.75,1.0,14.99,14.99,14.99,0.0
293,AGENT GEAR USA,1,380.0,4.659268587947759,4.7,1.0,13.94,13.94,13.94,0.0
294,WinTrend,16,6047.0,4.659062654270148,4.7,,,,,
295,Jolitac,1,375.0,4.658765731008843,4.7,1.0,42.99,42.99,42.99,0.0
296,Awegift,20,6285.0,4.65827858324297,4.55,7.0,10.97,14.97,13.260909090909092,1.3699517059983084
297,Cozifree,1,370.0,4.658250302646453,4.7,1.0,25.79,25.79,25.79,0.0
298,Kimdio,3,1730.0,4.6580341044963305,4.666666666666667,2.0,12.99,12.99,12.99,0.0
299,Fertun,1,367.0,4.657934813749574,4.7,,,,,
300,Stephanie Imports,3,728.0,4.657262191592221,3.8,2.0,14.99,17.99,15.99,1.4770978917519917
301,Katzco,1,358.0,4.656959074893251,4.7,,,,,
302,Kilocircle,5,915.0,4.656931638904386,4.68,5.0,31.99,109.99,63.35842105263158,34.01341324686123
303,ROTHWELL,9,5921.0,4.656660474352658,4.655555555555555,9.0,34.95,129.95,83.28333333333333,31.635628777220177
304,STYLIFING,8,5583.0,4.656482734052095,4.6375,6.0,13.99,35.44,22.8790625,5.502517523165367
305,Tidy Jewels,2,698.0,4.655936994877523,4.7,,,,,
306,Katio Kadio,1,348.0,4.655820426080902,4.7,,,,,
307,GBYAN,2,3147.0,4.65574617421032,4.6,2.0,12.99,13.79,13.523333333333333,0.46188021535170026
308,Skelang,1,347.0,4.655703238882179,4.7,1.0,12.87,12.87,12.87,0.0
309,HUJI,3,1543.0,4.655363194137022,4.6000000000000005,2.0,13.99,17.99,16.656666666666666,2.3094010767585025
310,MONACO,1,106.0,4.655147948960155,4.8,1.0,9.99,9.99,9.99,0.0
311,GOMALL,1,106.0,4.655147948960155,4.8,1.0,7.99,7.99,7.99,0.0
312,CHICECO,1,338.0,4.654619894180927,4.7,1.0,19.99,19.99,19.99,0.0
313,FEPITO,1,336.0,4.6543719154606045,4.7,1.0,16.89,16.89,16.89,0.0
314,WHOLE HOUSEWARES,2,455.0,4.654238223542821,4.800000000000001,2.0,10.79,14.99,12.19,2.424871130596429
315,Pinkpum,2,666.0,4.653994823852841,4.7,,,,,
316,LYEOBOH,3,335.0,4.653752091850511,4.566666666666666,3.0,4.99,11.99,6.206666666666667,2.7068375823033226
317,Beloved Child Goods,1,331.0,4.653739947530696,4.7,1.0,32.95,32.95,32.95,0.0
318,JUMUU,2,653.0,4.653218073427144,4.7,2.0,8.99,9.99,9.24,0.5000000000000001
319,LeniLena,1,326.0,4.653090227692644,4.7,1.0,44.9,44.9,44.9,0.0
320,E THE PEOPLE'S EMPORIA,2,140.0,4.653034143178139,4.8,,,,,
321,KAMIER,13,2467.0,4.652847227944557,4.684615384615385,9.0,9.99,69.99,21.721830985915492,16.29305534004851
322,Creative Brands,3,405.0,4.652703347959218,4.833333333333333,2.0,4.29,6.01,5.15,1.2162236636408619
323,ZJoey,5,1763.0,4.652228050407147,4.2,3.0,8.99,44.99,17.990000000000002,15.149257407543116
324,TAGCKLACE,1,319.0,4.652149344007396,4.7,,,,,
325,Heather & Willow,1,103.0,4.651880609463016,4.8,1.0,29.95,29.95,29.95,0.0
326,Keheng,1,316.0,4.651734453926535,4.7,1.0,9.95,9.95,9.95,0.0
327,Kitten Catfé,1,311.0,4.651026747972378,4.7,,,,,
328,MISSJAY,1,102.0,4.650758492868039,4.8,1.0,9.99,9.99,9.99,0.0
329,lemonadeus,9,5921.0,4.650648470068082,4.477777777777778,8.0,7.59,16.99,12.225999999999999,2.6281932957832463
330,Zavoko,1,61.0,4.650550780863529,4.9,1.0,59.95,59.95,59.95,0.0
331,Liphontcta,1,61.0,4.650550780863529,4.9,1.0,18.99,18.99,18.99,0.0
332,Veeshy,9,1027.0,4.650427425732051,4.455555555555556,2.0,14.99,14.99,14.99,0.0
333,KATE POSH,7,1951.0,4.649992836495154,4.714285714285714,7.0,14.95,18.95,16.324285714285715,1.3936864442054044
334,KElofoN,11,4758.0,4.64978259680349,4.681818181818182,2.0,6.98,6.99,6.984444444444445,0.005270462766947122
335,Otter Wax,2,845.0,4.649264829861503,4.65,2.0,16.95,42.95,29.950000000000003,18.38477631085024
336,Opret,5,1485.0,4.64893003381829,4.7,,,,,
337,LOZUZ,1,296.0,4.64877337748031,4.7,,,,,
338,Trycooling,2,560.0,4.648372640097871,4.7,2.0,13.68,13.96,13.848000000000003,0.1533623161014471
339,BOMEON,2,101.0,4.6481635997573365,4.95,,,,,
340,SUEH DESIGN,1,292.0,4.64813702192106,4.7,1.0,22.99,22.99,22.99,0.0
341,CHICNOW,19,7582.0,4.647769318449045,4.610526315789474,4.0,8.99,17.99,11.940000000000001,2.5515204114912367
342,besharppin,2,120.0,4.647537890029984,4.9,,,,,
343,Juns,1,288.0,4.647484657416922,4.7,,,,,
344,CLORIS TAUTOU,2,343.0,4.647250216721795,4.85,1.0,11.49,11.49,11.49,0.0
345,Nekoki,2,564.0,4.647217764587074,4.7,2.0,9.99,9.99,9.99,0.0
346,lukfook,4,1124.0,4.646302640059746,4.7,,,,,
347,Coolvy,1,98.0,4.646094695770165,4.8,1.0,11.99,11.99,11.99,0.0
348,AIEX,2,477.0,4.645903167709922,4.7,2.0,8.99,9.99,9.49,0.7071067811865476
349,XQNB,1,278.0,4.645779613826562,4.7,1.0,10.99,10.99,10.99,0.0
350,GISSAR,9,5889.0,4.645746292881684,4.688888888888889,4.0,119.99,129.99,126.65666666666668,5.000000000000002
351,SYONEO,1,97.0,4.644882842980953,4.8,1.0,9.99,9.99,9.99,0.0
352,Winmany,2,1123.0,4.644738263754468,4.65,2.0,8.85,9.99,9.501428571428573,0.6093556315603281
353,The Kabbalah Centre,1,269.0,4.6441475620688335,4.7,1.0,25.98,25.98,25.98,0.0
354,MaxxDry,14,5885.0,4.6439389304369545,4.392857142857143,6.0,19.95,54.59,35.7525,17.129175403387052
355,Nordic Runes,28,3608.0,4.643921853646864,4.5321428571428575,5.0,11.98,16.38,13.92,1.3577647071565817
356,Nefelibata,2,222.0,4.64387427910328,4.800000000000001,2.0,14.99,17.99,16.99,1.732050807568877
357,Honey Bear,1,267.0,4.643771451375694,4.7,1.0,29.95,29.95,29.95,0.0
358,Octamber,5,380.0,4.6437073617534494,4.68,3.0,6.99,9.99,8.99,1.7320508075688772
359,NY,2,250.0,4.643634552817584,4.699999999999999,2.0,11.99,13.99,13.323333333333332,1.1547005383792515
360,Kiwi,5,2541.0,4.643570113688971,4.62,3.0,8.99,19.7,14.646666666666667,5.380430589955913
361,Vlando,155,51846.0,4.643174923897997,4.57483870967742,37.0,6.99,69.99,24.576831955922863,14.907686831836221
362,ban.do,1,42.0,4.643057236924738,5.0,,,,,
363,DLXK,8,906.0,4.642963333366068,4.7625,8.0,18.99,22.99,20.63285714285714,1.0779707351887362
364,ICETRAX,6,6012.0,4.642925926206158,4.533333333333333,3.0,16.95,29.98,23.08,6.128150210300005
365,Ezekiel Gift Co.,4,353.0,4.64261876366165,4.825,2.0,12.99,17.95,15.469999999999999,3.5072496346852744
366,BELLA BUSTA,9,1360.0,4.642538713854326,4.699999999999999,8.0,15.95,22.95,20.257692307692306,2.7729231082203785
367,Kranich,4,2088.0,4.642166761392441,4.425,1.0,32.99,32.99,32.99,0.0
368,AMEITECH,2,514.0,4.64181235096016,4.7,,,,,
369,MOJELO,6,1505.0,4.641662353061995,4.7,,,,,
370,Meangood,6,7097.0,4.641608380552589,4.316666666666666,2.0,19.99,29.99,25.99,5.0709255283711
371,YRP Gifts,1,94.0,4.641130008536945,4.8,1.0,16.99,16.99,16.99,0.0
372,VUTADA,2,691.0,4.64091926557384,4.15,,,,,
373,QIYUSHRY,3,694.0,4.640403844611951,4.6000000000000005,3.0,17.99,25.99,22.323333333333334,4.04145188432738
374,Pdouself,7,739.0,4.640205058483993,4.628571428571428,7.0,11.98,13.98,13.305,0.9498120114753534
375,QFkris,1,248.0,4.63992849301648,4.7,1.0,13.99,13.99,13.99,0.0
376,BASTUO,8,2326.0,4.639390962975311,4.625,4.0,15.99,35.99,26.75923076923077,8.81432400654229
377,LUXFURNI,7,8046.0,4.639377590956289,4.614285714285714,7.0,67.99,159.99,132.80481481481482,34.347810407245476
378,Jewelkeeper,112,112448.0,4.639225475635152,4.546428571428572,52.0,13.99,40.83,24.20793103448276,6.217640371124243
379,YIROCKAABBCC,4,613.0,4.638989591081656,4.725,1.0,27.66,27.66,27.66,0.0
380,BFJLIFE,21,1147.0,4.638976779375084,4.638095238095239,1.0,5.99,5.99,5.99,0.0
381,FEISCON,5,9606.0,4.638943364144573,4.48,4.0,15.99,37.99,22.99,9.407443861113391
382,YOKUKINA,6,3888.0,4.638884693442834,4.583333333333333,6.0,109.99,159.99,146.195,15.426454334464989
383,SONGMICS,191,130242.0,4.638813106358468,4.475392670157068,39.0,9.99,229.99,75.53414141414142,59.04090474132044
384,Oyydecor,28,13004.0,4.6387192397537325,4.628571428571428,12.0,15.99,59.99,28.748620689655173,13.18726434430961
385,Ruisita,13,7675.0,4.638453190398634,4.592307692307693,5.0,5.99,21.99,12.816923076923077,5.327179943820759
386,Likeny,1,240.0,4.638148596513264,4.7,1.0,9.99,9.99,9.99,0.0
387,OneWant,1,91.0,4.63719108312877,4.8,,,,,
388,GUKA,17,6790.0,4.636795936316639,4.547058823529412,12.0,5.99,69.99,30.92103448275862,19.86010184566527
389,Pavilion Gift Company,12,765.0,4.636755389867895,4.75,5.0,8.45,18.75,12.642,4.59004575140597
390,Bargain Paradise,1,90.0,4.635834342154842,4.8,1.0,11.99,11.99,11.99,0.0
391,OK Lighting,1,90.0,4.635834342154842,4.8,1.0,67.41,67.41,67.41,0.0
392,Hombrima,1,229.0,4.6355217029288855,4.7,1.0,24.05,24.05,24.05,0.0
393,Limerence,12,810.0,4.635069708308737,4.8500000000000005,3.0,9.99,9.99,9.99,0.0
394,Ukonic,2,238.0,4.635003107671848,4.800000000000001,2.0,21.49,44.99,33.24,16.61700935788387
395,Rhoji,1,226.0,4.634766097885083,4.7,1.0,30.99,30.99,30.99,0.0
396,THEMONG,2,177.0,4.634612888249828,4.8,,,,,
397,HGDEER,34,3744.0,4.63459233579929,4.570588235294117,31.0,9.99,16.99,14.695490196078431,1.3091323669436814
398,Ohuhu,5,7663.0,4.634555663733456,4.54,3.0,9.99,19.99,17.704285714285714,3.545621041711673
399,Totoro,2,233.0,4.63412461167341,4.35,,,,,
400,Giuesytic,1,223.0,4.633992573354077,4.7,1.0,15.99,15.99,15.99,0.0
401,SHARKMOUTH,4,1235.0,4.633922639416439,4.55,3.0,19.99,24.99,23.24,1.9615876444748832
402,Molie,3,525.0,4.63352790195539,4.5,1.0,18.99,18.99,18.99,0.0
403,AURGTTCG,1,220.0,4.633200484234325,4.7,1.0,15.99,15.99,15.99,0.0
404,Alecoy USA,1,40.0,4.6328588722654445,5.0,1.0,24.22,24.22,24.22,0.0
405,Agghia,1,218.0,4.632661778462021,4.7,,,,,
406,Aestivate,1,218.0,4.632661778462021,4.7,1.0,11.99,11.99,11.99,0.0
407,Byson,5,2169.0,4.632528301332608,4.279999999999999,2.0,11.39,11.49,11.445555555555556,0.052704627669472655
408,Aetrio,6,747.0,4.632400410723966,4.466666666666667,1.0,21.99,21.99,21.99,0.0
409,Memgift,44,11358.0,4.63237815928501,4.422727272727273,19.0,11.99,15.97,14.58010989010989,0.8043191341907792
410,CASEKEY,2,461.0,4.632203552081169,4.65,,,,,
411,MSSZDLI,1,216.0,4.632114313246265,4.7,1.0,10.99,10.99,10.99,0.0
412,YEEGOR,8,847.0,4.631032950216615,4.4375,2.0,15.99,39.99,35.190000000000005,10.119288512538814
413,DEPABABA,12,1717.0,4.631014684382657,4.691666666666666,12.0,33.99,139.99,71.90478260869565,35.44760977612707
414,VikingsBrand,3,1963.0,4.630999085665854,4.6000000000000005,2.0,26.99,29.99,29.49,1.2247448713915892
415,jajov,1,210.0,4.630417171077421,4.7,1.0,119.99,119.99,119.99,0.0
416,DODIY,20,2803.0,4.630309598875558,4.46,,,,,
417,SITHON,8,1921.0,4.630284351330891,4.5875,3.0,8.99,16.99,15.275714285714285,2.0542103640523814
418,QUANYOU,3,3460.0,4.62990773145302,4.633333333333333,1.0,229.0,229.0,229.0,0.0
419,PWMENLK,5,1719.0,4.629833080541619,4.32,4.0,9.99,21.99,16.99,5.8554004376911974
420,Purzest,4,533.0,4.629495308855764,4.325,2.0,20.99,20.99,20.99,0.0
421,HerFav,4,6628.0,4.629304813529869,4.525,4.0,12.88,26.99,20.453333333333333,6.079739029486928
422,MESHA,9,4410.0,4.628758372090647,4.611111111111111,2.0,19.99,21.58,20.67142857142857,0.8498907492815098
423,TheDisplayGuys For Your Modern Living,30,5050.0,4.6284898587076375,4.566666666666666,25.0,7.95,99.99,41.326,28.458772580818078
424,SOCOSY,3,3172.0,4.628249165645827,4.733333333333333,3.0,7.99,11.95,9.692857142857141,1.5845684405721134
425,THEMEROL,6,311.0,4.628176456268858,4.8500000000000005,1.0,12.57,12.57,12.57,0.0
426,Efubaby,5,1322.0,4.62814524290147,4.68,5.0,14.99,40.99,23.323333333333334,8.42614977317636
427,UIUIX,2,711.0,4.627911680815144,4.65,2.0,34.99,39.99,37.847142857142856,2.6726124191242437
428,LANTWOO,5,2335.0,4.62779671163481,4.38,4.0,8.99,11.99,10.760666666666667,1.233018750098813
429,CladuSoft,1,201.0,4.627706151768749,4.7,1.0,7.99,7.99,7.99,0.0
430,Frank A. Edmunds,1,201.0,4.627706151768749,4.7,1.0,33.98,33.98,33.98,0.0
431,Reflections By Zana,1,39.0,4.6275379863562485,5.0,1.0,54.13,54.13,54.13,0.0
432,Yowivon,2,351.0,4.627429532984538,4.7,2.0,13.99,18.99,15.418571428571427,2.439750182371332
433,TORIBIO,3,509.0,4.627294584450161,4.7,,,,,
434,Frienda,4,565.0,4.627191366876092,4.35,2.0,11.99,12.99,12.24,0.5
435,A Gift Personalized,10,1307.0,4.62691370993131,4.23,,,,,
436,Waltz&F,72,11440.0,4.626854035357109,4.591666666666667,62.0,10.99,25.99,16.517066666666665,2.4176427950970516
437,TomCare,11,6398.0,4.626594662269844,4.572727272727272,2.0,36.99,38.99,38.32333333333333,1.154700538379251
438,Lukfook,4,600.0,4.626097641716592,4.625,,,,,
439,Homazing,2,291.0,4.6259520325313614,4.75,1.0,11.99,11.99,11.99,0.0
440,BESTSELLER2888,1,195.0,4.625778315815916,4.7,1.0,19.98,19.98,19.98,0.0
441,Giftop,13,2725.0,4.62534224954614,4.592307692307693,12.0,8.99,16.99,11.865,2.6487976578549866
442,UI U & I,1,193.0,4.625112650486911,4.7,1.0,14.99,14.99,14.99,0.0
443,AMBREGRISSUN,5,478.0,4.625064854259421,4.7,2.0,5.99,9.29,7.64,2.3334523779156062
444,Cedar and Ink,5,492.0,4.62505908085928,4.64,2.0,13.99,39.99,20.107647058823527,11.36817021853768
445,SimpleWise,2,329.0,4.624959940567792,4.550000000000001,,,,,
446,Sadkew,1,192.0,4.624775320083699,4.7,,,,,
447,Outry,1,191.0,4.624434936916657,4.7,1.0,24.99,24.99,24.99,0.0
448,Piudee,3,474.0,4.624290680210056,4.7,3.0,6.99,13.98,10.695714285714287,2.3670985856710134
449,Yamos Basanti,1,82.0,4.6241082237373305,4.8,,,,,
450,Everest Essentials,1,190.0,4.624091459357187,4.7,1.0,19.99,19.99,19.99,0.0
451,BARBIZON WAGON,2,310.0,4.623982725175142,4.7,2.0,9.99,9.99,9.99,0.0
452,Fleure Esme,2,336.0,4.623952762694244,4.7,1.0,7.99,7.99,7.99,0.0
453,Shame On Jane,1,189.0,4.623744845016352,4.7,,,,,
454,PureRejuva,1,52.0,4.623172208031478,4.9,1.0,34.99,34.99,34.99,0.0
455,AOFLLU,6,756.0,4.623045955210281,3.9333333333333336,2.0,9.99,26.98,21.316666666666666,9.809181073531743
456,KASSMVOL,1,187.0,4.623042032528024,4.7,,,,,
457,LONGNENG,1,187.0,4.623042032528024,4.7,1.0,14.99,14.99,14.99,0.0
458,Afunfens,2,372.0,4.622685745641579,4.7,,,,,
459,VanRoyal,4,558.0,4.622546321711356,4.725,,,,,
460,Vinyl Etchings,1,185.0,4.622326144458517,4.7,,,,,
461,Kanwoder,5,703.0,4.6214909726805615,4.66,2.0,9.99,19.99,14.989999999999998,7.071067811865473
462,OKINDOLIFE,2,230.0,4.62148199543437,4.75,,,,,
463,JLXDER,4,396.0,4.621473538495801,4.725,1.0,37.0,37.0,37.0,0.0
464,Profile Gifts,5,1929.0,4.621090085423812,4.44,3.0,14.99,20.99,17.656666666666666,3.0550504633038926
465,BAGSMART,36,37203.0,4.620832461514309,4.541666666666667,11.0,9.99,25.99,19.230740740740742,4.592591183697175
466,Watpot,11,5039.0,4.620797566866907,4.736363636363635,1.0,26.99,26.99,26.99,0.0
467,MORIGEM,6,2897.0,4.620338413351416,4.466666666666667,3.0,17.99,26.88,22.674615384615382,4.114890876205214
468,AIIVPO,5,1668.0,4.62027521062121,4.66,,,,,
469,Macepason,1,179.0,4.620096273007566,4.7,,,,,
470,Onepurposegifts,1,51.0,4.619754580970138,4.9,,,,,
471,YWHL,1,177.0,4.619324256321648,4.7,1.0,22.99,22.99,22.99,0.0
472,KIMRAMIC,1,176.0,4.618932626497966,4.7,1.0,9.9,9.9,9.9,0.0
473,LIANMI,2,196.0,4.618930555678244,4.85,2.0,13.99,21.93,15.975,3.9699999999999998
474,TONY & SANDY,13,10468.0,4.618679695943558,4.369230769230769,5.0,11.99,14.95,13.353658536585366,0.8360211231005089
475,H Hillsound,6,1547.0,4.618468115995548,4.25,4.0,59.95,84.5,69.67222222222223,9.513016723389445
476,ORALER,3,336.0,4.618447071321374,4.766666666666667,1.0,6.99,6.99,6.99,0.0
477,The Wedding Party Store,7,922.0,4.618352724843285,4.614285714285714,7.0,12.99,59.99,42.56647058823529,15.148350958593014
478,Roman,14,594.0,4.618176662756456,4.435714285714286,6.0,6.43,31.92,14.49,9.089006546372381
479,Bowisheet,16,3836.0,4.618143552645391,4.70625,1.0,14.98,14.98,14.979999999999999,0.0
480,Vellarr,19,1740.0,4.618110543788995,4.568421052631579,2.0,15.33,15.66,15.471428571428572,0.17639241966220046
481,DIOMMELL,19,4199.0,4.618044273816235,4.489473684210526,8.0,15.99,39.99,32.99,8.088792952509753
482,NUCAZA,2,208.0,4.617893105429931,4.6,2.0,26.99,26.99,26.99,0.0
483,JOYSFIT,1,173.0,4.617734586495473,4.7,1.0,37.99,37.99,37.99,0.0
484,ANNDOFY,3,2090.0,4.617632085262594,4.466666666666666,2.0,11.97,11.99,11.9825,0.009999999999999176
485,ProCase,38,29265.0,4.617011420254372,4.5131578947368425,30.0,9.99,53.09,26.311643835616437,9.231872630202067
486,AOOU,7,9455.0,4.616846586023261,4.614285714285714,1.0,135.99,135.99,135.99,0.0
487,Apatata,2,155.0,4.616783698156892,4.8,,,,,
488,Reshoevn8r,6,4448.0,4.616765847522938,4.583333333333333,4.0,19.99,23.99,22.394,1.7142617458641876
489,Svea Display,28,2977.0,4.616677489601476,4.371428571428572,18.0,13.99,72.99,20.481803278688524,9.004856006288447
490,McVan & Company,2,339.0,4.6164198416858,4.7,2.0,14.95,16.85,15.9,1.3435028842544419
491,Jingyi E-commerce,1,50.0,4.616251513232264,4.9,1.0,12.99,12.99,12.99,0.0
492,Wovla,1,77.0,4.615888981855898,4.8,1.0,14.99,14.99,14.99,0.0
493,Royal Heritage,2,153.0,4.615736635927948,4.8,2.0,21.99,39.99,33.56142857142857,8.950412845779246
494,Bocar,11,2502.0,4.61531089944742,4.1454545454545455,11.0,7.99,42.99,15.49909090909091,6.136933506398197
495,Maxsirui,2,285.0,4.614653555371849,4.7,2.0,9.99,9.99,9.99,0.0
496,BinaryABC,1,165.0,4.614359595172211,4.7,1.0,8.98,8.98,8.98,0.0
497,Yinplsmemory,3,407.0,4.613798033920215,4.366666666666666,2.0,15.59,17.99,17.189999999999998,1.3856406460551014
498,ROSELLE,2,184.0,4.613744934180816,4.65,2.0,18.99,36.99,32.49,9.000000000000002
499,moonster,1,163.0,4.613472129837208,4.7,1.0,14.95,14.95,14.95,0.0
500,Yesilver,9,331.0,4.613255763260987,4.800000000000001,2.0,19.99,19.99,19.99,0.0
501,Memepinz,1,75.0,4.612382105319821,4.8,,,,,
502,Benwanfee,1,75.0,4.612382105319821,4.8,1.0,7.19,7.19,7.19,0.0
503,ALOV Sterling Silver,4,679.0,4.612160315775225,4.425,4.0,39.99,69.99,62.489999999999995,14.999999999999996
504,Ldurian,51,16299.0,4.611864204733237,4.33921568627451,9.0,7.99,14.99,12.689748427672956,1.8144172791541275
505,Benevolence LA,17,14464.0,4.611731575823351,4.394117647058824,6.0,13.99,24.99,20.198333333333334,3.2165221113422517
506,Jdesign,9,2225.0,4.611189911676266,4.622222222222223,,,,,
507,PinMart,23,3695.0,4.611134893371335,4.4739130434782615,14.0,7.99,35.99,12.353939393939394,8.097220178629955
508,Charmire,18,2367.0,4.61100733833502,4.172222222222222,4.0,9.69,25.98,23.215714285714284,5.983638405805332
509,ZHAOGMQH,1,157.0,4.610695834537867,4.7,1.0,17.99,17.99,17.99,0.0
510,Gomakren,5,264.0,4.610291489372254,4.720000000000001,2.0,4.99,9.99,9.535454545454545,1.5075567228888183
511,Five Magpies,1,156.0,4.610215704616028,4.7,,,,,
512,Duyoku,2,91.0,4.610148418232843,4.9,1.0,13.95,13.95,13.95,0.0
513,VeryMerryMakering,3,500.0,4.609955245478869,4.6000000000000005,1.0,14.99,14.99,14.99,0.0
514,Inkstone,24,3677.0,4.609308413676852,4.566666666666666,20.0,11.99,22.95,16.349,2.983508884377235
515,WANYA,25,2316.0,4.609241204000539,4.54,9.0,11.67,16.49,13.695833333333333,1.5004875470285912
516,Heouvo,1,154.0,4.609239788361855,4.7,1.0,14.99,14.99,14.99,0.0
517,Salesone,1,153.0,4.608743830921209,4.7,,,,,
518,AMAZINGCATS,3,219.0,4.6087390394037,4.8,,,,,
519,AMZSAFE,1,151.0,4.607735475461775,4.7,1.0,25.99,25.99,25.99,0.0
520,WantGor,4,347.0,4.607454271517883,4.65,2.0,11.95,11.98,11.95375,0.010606601717798566
521,YTC,3,321.0,4.606984262610641,4.766666666666667,2.0,28.99,35.0,31.994999999999997,4.249711754931154
522,Wood Wedge,1,72.0,4.606863931946874,4.8,1.0,29.99,29.99,29.99,0.0
523,Homend,6,1095.0,4.606597351824949,4.383333333333334,2.0,13.95,16.99,14.963333333333333,1.5698492496627388
524,Homing,8,3943.0,4.606446003403299,4.325,1.0,29.99,29.99,29.99,0.0
525,HELMDY,4,366.0,4.606325473304224,4.75,4.0,9.99,99.99,49.605384615384615,37.553380809940535
526,Lefonte,1,148.0,4.606180455385288,4.7,,,,,
527,TGCNQ,1,148.0,4.606180455385288,4.7,1.0,10.96,10.96,10.96,0.0
528,MetWoods,2,404.0,4.606062058578672,4.65,2.0,16.99,21.99,19.99,2.7386127875258306
529,Allinside,14,16616.0,4.605668843133472,4.607142857142857,4.0,15.99,39.99,24.516315789473683,10.062959698554737
530,ZeenArt,7,846.0,4.605420871004137,4.6000000000000005,1.0,12.99,12.99,12.99,0.0
531,C&Xanadu,1,47.0,4.605196377384171,4.9,1.0,9.9,9.9,9.9,0.0
532,LZZJW,1,146.0,4.605114324196484,4.7,1.0,9.1,9.1,9.1,0.0
533,Ella Celebration,1,71.0,4.604951693649318,4.8,1.0,13.99,13.99,13.99,0.0
534,KEPKGO,7,465.0,4.604808154637168,4.7,,,,,
535,Binoster,3,3908.0,4.604556018322437,4.666666666666667,3.0,7.99,36.9,20.951428571428572,14.354703789320101
536,BELALIFE,2,413.0,4.604475006135959,4.65,2.0,14.39,16.99,16.12333333333333,1.3426342266852365
537,ywduoying,1,144.0,4.604023684244719,4.7,1.0,25.99,25.99,25.99,0.0
538,J JACKCUBE DESIGN,73,23100.0,4.603648021537648,4.402739726027397,28.0,13.9,34.9,20.22758620689655,4.53983511190827
539,EYONGLION,5,297.0,4.603192575845015,4.82,5.0,8.99,19.99,11.779473684210526,3.8380977257030295
540,YINGRUN,1,142.0,4.602907680573146,4.7,1.0,11.88,11.88,11.88,0.0
541,Tarring,3,577.0,4.602786531250847,4.033333333333333,3.0,19.99,29.99,28.156666666666666,3.128558579902059
542,H&H,12,5038.0,4.602775118390326,4.65,,,,,
543,KATIE LOXTON,81,4873.0,4.60270540887791,4.532098765432099,33.0,12.56,29.99,24.231521739130436,3.9218161118169257
544,AKAMOS,1,141.0,4.602339889231469,4.7,,,,,
545,Merz67 LLC,1,141.0,4.602339889231469,4.7,1.0,9.95,9.95,9.95,0.0
546,Yifantacy,1,140.0,4.601765417991654,4.7,1.0,9.2,9.2,9.2,0.0
547,VICTORIAGRACES,1,140.0,4.601765417991654,4.7,1.0,14.95,14.95,14.95,0.0
548,FUYU,1,46.0,4.601317382349752,4.9,1.0,10.85,10.85,10.85,0.0
549,DRYGUY,11,19134.0,4.601041572740001,4.254545454545454,8.0,26.75,89.99,46.01333333333333,20.82524924366107
550,CryCarrot,1,69.0,4.601011323824052,4.8,1.0,11.99,11.99,11.99,0.0
551,Colebrook Designs,1,138.0,4.600595958682031,4.7,1.0,24.99,24.99,24.99,0.0
552,Royal Craft Expertise,1,138.0,4.600595958682031,4.7,1.0,85.0,85.0,85.0,0.0
553,Ebonite,3,992.0,4.600574154757996,4.566666666666666,2.0,14.99,14.99,14.99,0.0
554,Best Choice Products,20,12431.0,4.600444036497973,4.275,4.0,99.99,169.99,128.32333333333335,31.88521078284833
555,Mebbay,19,13216.0,4.600333139412594,4.594736842105263,4.0,15.99,26.99,22.99,3.6645015252516155
556,VEE&CO.,35,2446.0,4.600249157228044,4.514285714285714,6.0,10.98,38.99,23.37777777777778,9.685846850242328
557,HomeBelongs,1,136.0,4.599398319630007,4.7,1.0,42.99,42.99,42.99,0.0
558,CaseTank,1,136.0,4.599398319630007,4.7,,,,,
559,AVESON,16,12698.0,4.599282934498162,4.5875,14.0,7.99,38.99,18.853333333333335,8.186904935894795
